transaction_id,amount_valid,currency_valid,channel_valid,status_valid,timestamp_valid
TXN00007525,PASS,PASS,FAIL,PASS,PASS
TXN00021388,PASS,FAIL,PASS,PASS,PASS
TXN00021472,PASS,FAIL,PASS,PASS,PASS
TXN00034163,PASS,FAIL,PASS,PASS,PASS
TXN00025508,PASS,PASS,FAIL,PASS,PASS
TXN00046813,PASS,PASS,FAIL,PASS,PASS
TXN00048711,PASS,PASS,FAIL,PASS,PASS
TXN00004477,PASS,FAIL,PASS,PASS,PASS
TXN00027891,PASS,PASS,FAIL,PASS,PASS
TXN00017657,PASS,PASS,FAIL,PASS,PASS
TXN00004472,PASS,FAIL,PASS,PASS,PASS
TXN00009559,PASS,FAIL,PASS,PASS,PASS
TXN00034452,PASS,FAIL,PASS,PASS,PASS
TXN00048560,PASS,FAIL,PASS,PASS,PASS
TXN00020315,PASS,PASS,FAIL,PASS,PASS
TXN00046635,PASS,FAIL,PASS,PASS,PASS
TXN00042034,PASS,FAIL,PASS,PASS,PASS
TXN00049854,PASS,FAIL,PASS,PASS,PASS
TXN00029443,PASS,FAIL,PASS,PASS,PASS
TXN00011286,PASS,PASS,FAIL,PASS,PASS
TXN00028388,PASS,FAIL,PASS,PASS,PASS
TXN00044013,FAIL,PASS,PASS,PASS,PASS
TXN00048113,PASS,PASS,FAIL,PASS,PASS
TXN00031262,PASS,PASS,FAIL,PASS,PASS
TXN00031262,PASS,PASS,FAIL,PASS,PASS
TXN00036885,PASS,PASS,FAIL,PASS,PASS
TXN00002913,PASS,FAIL,PASS,PASS,PASS
TXN00028441,PASS,FAIL,PASS,PASS,PASS
TXN00023321,PASS,PASS,FAIL,PASS,PASS
TXN00012909,FAIL,PASS,PASS,PASS,PASS
TXN00022681,PASS,FAIL,PASS,PASS,PASS
TXN00045768,PASS,FAIL,PASS,PASS,PASS
TXN00025177,PASS,PASS,FAIL,PASS,PASS
TXN00049278,PASS,PASS,FAIL,PASS,PASS
TXN00028113,PASS,PASS,FAIL,PASS,PASS
TXN00024662,PASS,PASS,FAIL,PASS,PASS
TXN00042652,PASS,FAIL,PASS,PASS,PASS
TXN00021931,PASS,PASS,FAIL,PASS,PASS
TXN00020137,PASS,PASS,FAIL,PASS,PASS
TXN00035327,PASS,FAIL,PASS,PASS,PASS
TXN00005217,PASS,PASS,FAIL,PASS,PASS
TXN00039518,PASS,FAIL,PASS,PASS,PASS
TXN00039113,PASS,FAIL,PASS,PASS,PASS
TXN00005547,PASS,FAIL,PASS,PASS,PASS
TXN00020574,PASS,FAIL,PASS,PASS,PASS
TXN00027353,PASS,PASS,FAIL,PASS,PASS
TXN00036469,PASS,FAIL,PASS,PASS,PASS
TXN00011875,PASS,FAIL,PASS,PASS,PASS
TXN00014185,PASS,PASS,FAIL,PASS,PASS
TXN00010501,PASS,FAIL,PASS,PASS,PASS
TXN00039224,PASS,PASS,FAIL,PASS,PASS
TXN00044869,PASS,PASS,FAIL,PASS,PASS
TXN00000022,PASS,FAIL,PASS,PASS,PASS
TXN00028377,PASS,PASS,FAIL,PASS,PASS
TXN00044708,PASS,FAIL,PASS,PASS,PASS
TXN00021113,PASS,PASS,FAIL,PASS,PASS
TXN00000151,PASS,PASS,FAIL,PASS,PASS
TXN00008563,FAIL,PASS,PASS,PASS,PASS
TXN00012812,PASS,PASS,FAIL,PASS,PASS
TXN00023264,PASS,PASS,FAIL,PASS,PASS
TXN00015116,PASS,FAIL,PASS,PASS,PASS
TXN00017413,PASS,FAIL,PASS,PASS,PASS
TXN00031051,PASS,FAIL,PASS,PASS,PASS
TXN00019525,PASS,FAIL,PASS,PASS,PASS
TXN00046962,PASS,FAIL,PASS,PASS,PASS
TXN00036843,PASS,FAIL,PASS,PASS,PASS
TXN00020771,PASS,PASS,FAIL,PASS,PASS
TXN00007004,PASS,PASS,FAIL,PASS,PASS
TXN00010464,PASS,FAIL,PASS,PASS,PASS
TXN00020613,PASS,PASS,FAIL,PASS,PASS
TXN00003611,PASS,PASS,FAIL,PASS,PASS
TXN00017495,PASS,PASS,FAIL,PASS,PASS
TXN00045901,FAIL,FAIL,PASS,PASS,PASS
TXN00045901,PASS,FAIL,PASS,PASS,PASS
TXN00042031,PASS,FAIL,PASS,PASS,PASS
TXN00008309,PASS,FAIL,PASS,PASS,PASS
TXN00004123,PASS,PASS,FAIL,PASS,PASS
TXN00030106,PASS,FAIL,PASS,PASS,PASS
TXN00044720,PASS,FAIL,PASS,PASS,PASS
TXN00033069,PASS,FAIL,PASS,PASS,PASS
TXN00023229,PASS,PASS,FAIL,PASS,PASS
TXN00002296,PASS,FAIL,FAIL,PASS,PASS
TXN00050072,PASS,FAIL,PASS,PASS,PASS
TXN00017851,PASS,FAIL,PASS,PASS,PASS
TXN00003040,PASS,PASS,FAIL,PASS,PASS
TXN00017500,PASS,FAIL,PASS,PASS,PASS
TXN00049428,PASS,FAIL,PASS,PASS,PASS
TXN00029809,PASS,FAIL,PASS,PASS,PASS
TXN00031404,PASS,FAIL,PASS,PASS,PASS
TXN00006898,PASS,PASS,FAIL,PASS,PASS
TXN00017131,PASS,FAIL,PASS,PASS,PASS
TXN00028399,PASS,FAIL,PASS,PASS,PASS
TXN00001544,FAIL,PASS,PASS,PASS,PASS
TXN00016229,PASS,PASS,FAIL,PASS,PASS
TXN00026130,PASS,PASS,FAIL,PASS,PASS
TXN00004120,PASS,FAIL,PASS,PASS,PASS
TXN00033867,PASS,PASS,FAIL,PASS,PASS
TXN00023896,PASS,PASS,FAIL,PASS,PASS
TXN00022749,PASS,PASS,FAIL,PASS,PASS
TXN00007162,PASS,FAIL,PASS,PASS,PASS
TXN00019658,PASS,PASS,FAIL,PASS,PASS
TXN00024639,FAIL,PASS,PASS,PASS,PASS
TXN00028751,PASS,FAIL,PASS,PASS,PASS
TXN00028416,PASS,PASS,FAIL,PASS,PASS
TXN00002765,FAIL,PASS,PASS,PASS,PASS
TXN00039505,PASS,FAIL,PASS,PASS,PASS
TXN00016613,PASS,PASS,FAIL,PASS,PASS
TXN00010439,PASS,FAIL,PASS,PASS,PASS
TXN00037369,PASS,PASS,FAIL,PASS,PASS
TXN00030955,FAIL,PASS,PASS,PASS,PASS
TXN00048622,PASS,FAIL,PASS,PASS,PASS
TXN00000899,FAIL,PASS,PASS,PASS,PASS
TXN00008612,PASS,FAIL,FAIL,PASS,PASS
TXN00048337,PASS,FAIL,PASS,PASS,PASS
TXN00019640,PASS,PASS,FAIL,PASS,PASS
TXN00012069,FAIL,PASS,PASS,PASS,PASS
TXN00033158,PASS,FAIL,PASS,PASS,PASS
TXN00002372,PASS,FAIL,PASS,PASS,PASS
TXN00004822,PASS,PASS,FAIL,PASS,PASS
TXN00020268,PASS,FAIL,PASS,PASS,PASS
TXN00027918,PASS,FAIL,PASS,PASS,PASS
TXN00018364,PASS,PASS,FAIL,PASS,PASS
TXN00022136,PASS,PASS,FAIL,PASS,PASS
TXN00017561,PASS,PASS,FAIL,PASS,PASS
TXN00042921,PASS,FAIL,PASS,PASS,PASS
TXN00023883,PASS,FAIL,PASS,PASS,PASS
TXN00018764,PASS,PASS,FAIL,PASS,PASS
TXN00014524,PASS,PASS,FAIL,PASS,PASS
TXN00022737,PASS,PASS,FAIL,PASS,PASS
TXN00031863,PASS,FAIL,PASS,PASS,PASS
TXN00013424,PASS,FAIL,PASS,PASS,PASS
TXN00021879,PASS,FAIL,PASS,PASS,PASS
TXN00001824,PASS,PASS,FAIL,PASS,PASS
TXN00047437,PASS,PASS,FAIL,PASS,PASS
TXN00017374,PASS,PASS,FAIL,PASS,PASS
TXN00018367,PASS,PASS,FAIL,PASS,PASS
TXN00024598,FAIL,PASS,PASS,PASS,PASS
TXN00029382,PASS,FAIL,PASS,PASS,PASS
TXN00043055,PASS,PASS,FAIL,PASS,PASS
TXN00028407,PASS,PASS,FAIL,PASS,PASS
TXN00047530,PASS,FAIL,PASS,PASS,PASS
TXN00043605,PASS,FAIL,PASS,PASS,PASS
TXN00045447,PASS,FAIL,PASS,PASS,PASS
TXN00001590,PASS,FAIL,PASS,PASS,PASS
TXN00041205,FAIL,PASS,PASS,PASS,PASS
TXN00035789,PASS,PASS,FAIL,PASS,PASS
TXN00019474,PASS,PASS,FAIL,PASS,PASS
TXN00002087,PASS,FAIL,PASS,PASS,PASS
TXN00038587,PASS,FAIL,PASS,PASS,PASS
TXN00021717,PASS,PASS,FAIL,PASS,PASS
TXN00041714,PASS,FAIL,PASS,PASS,PASS
TXN00017041,PASS,FAIL,PASS,PASS,PASS
TXN00019410,PASS,FAIL,PASS,PASS,PASS
TXN00045225,PASS,FAIL,PASS,PASS,PASS
TXN00041887,PASS,FAIL,PASS,PASS,PASS
TXN00035838,PASS,FAIL,PASS,PASS,PASS
TXN00016027,PASS,PASS,FAIL,PASS,PASS
TXN00004761,PASS,FAIL,PASS,PASS,PASS
TXN00000857,PASS,PASS,FAIL,PASS,PASS
TXN00039010,PASS,PASS,FAIL,PASS,PASS
TXN00032474,FAIL,PASS,PASS,PASS,PASS
TXN00041808,PASS,PASS,FAIL,PASS,PASS
TXN00036855,PASS,PASS,FAIL,PASS,PASS
TXN00009345,PASS,FAIL,PASS,PASS,PASS
TXN00021181,PASS,PASS,FAIL,PASS,PASS
TXN00006096,PASS,PASS,FAIL,PASS,PASS
TXN00038562,PASS,PASS,FAIL,PASS,PASS
TXN00003234,PASS,FAIL,PASS,PASS,PASS
TXN00010552,PASS,FAIL,PASS,PASS,PASS
TXN00023188,PASS,PASS,FAIL,PASS,PASS
TXN00049688,PASS,FAIL,PASS,PASS,PASS
TXN00017182,PASS,PASS,FAIL,PASS,PASS
TXN00040576,PASS,PASS,FAIL,PASS,PASS
TXN00042530,PASS,FAIL,PASS,PASS,PASS
TXN00013406,PASS,PASS,FAIL,PASS,PASS
TXN00044914,PASS,PASS,FAIL,PASS,PASS
TXN00049127,PASS,FAIL,PASS,PASS,PASS
TXN00042546,PASS,FAIL,PASS,PASS,PASS
TXN00019992,PASS,FAIL,PASS,PASS,PASS
TXN00004762,PASS,PASS,FAIL,PASS,PASS
TXN00045370,PASS,PASS,FAIL,PASS,PASS
TXN00026822,PASS,FAIL,PASS,PASS,PASS
TXN00030091,PASS,FAIL,PASS,PASS,PASS
TXN00027527,PASS,FAIL,PASS,PASS,PASS
TXN00032201,FAIL,PASS,PASS,PASS,PASS
TXN00016556,PASS,PASS,FAIL,PASS,PASS
TXN00039936,PASS,PASS,FAIL,PASS,PASS
TXN00017586,PASS,FAIL,PASS,PASS,PASS
TXN00002953,PASS,FAIL,PASS,PASS,PASS
TXN00009379,PASS,FAIL,PASS,PASS,PASS
TXN00044064,PASS,FAIL,PASS,PASS,PASS
TXN00029093,PASS,PASS,FAIL,PASS,PASS
TXN00038743,PASS,FAIL,PASS,PASS,PASS
TXN00002057,PASS,FAIL,PASS,PASS,PASS
TXN00022045,PASS,FAIL,PASS,PASS,PASS
TXN00034665,PASS,FAIL,PASS,PASS,PASS
TXN00000827,PASS,FAIL,PASS,PASS,PASS
TXN00030585,PASS,PASS,FAIL,PASS,PASS
TXN00001902,FAIL,PASS,PASS,PASS,PASS
TXN00019803,PASS,PASS,FAIL,PASS,PASS
TXN00030745,PASS,PASS,FAIL,PASS,PASS
TXN00008613,PASS,PASS,FAIL,PASS,PASS
TXN00044831,PASS,FAIL,PASS,PASS,PASS
TXN00041380,PASS,FAIL,PASS,PASS,PASS
TXN00008252,PASS,FAIL,PASS,PASS,PASS
TXN00037924,PASS,FAIL,PASS,PASS,PASS
TXN00026885,PASS,FAIL,PASS,PASS,PASS
TXN00042120,PASS,FAIL,PASS,PASS,PASS
TXN00015402,PASS,FAIL,PASS,PASS,PASS
TXN00008503,PASS,PASS,FAIL,PASS,PASS
TXN00029051,PASS,PASS,FAIL,PASS,PASS
TXN00001559,PASS,PASS,FAIL,PASS,PASS
TXN00005951,PASS,FAIL,PASS,PASS,PASS
TXN00020232,PASS,PASS,FAIL,PASS,PASS
TXN00020232,PASS,PASS,FAIL,PASS,PASS
TXN00018387,PASS,FAIL,FAIL,PASS,PASS
TXN00044704,PASS,PASS,FAIL,PASS,PASS
TXN00004289,PASS,PASS,FAIL,PASS,PASS
TXN00017730,PASS,FAIL,PASS,PASS,PASS
TXN00036491,PASS,PASS,FAIL,PASS,PASS
TXN00028642,PASS,FAIL,PASS,PASS,PASS
TXN00050229,PASS,FAIL,PASS,PASS,PASS
TXN00019900,PASS,PASS,FAIL,PASS,PASS
TXN00001354,PASS,FAIL,PASS,PASS,PASS
TXN00010184,PASS,PASS,FAIL,PASS,PASS
TXN00008013,PASS,PASS,FAIL,PASS,PASS
TXN00008479,PASS,PASS,FAIL,PASS,PASS
TXN00000048,PASS,FAIL,PASS,PASS,PASS
TXN00010065,PASS,FAIL,PASS,PASS,PASS
TXN00027960,PASS,PASS,FAIL,PASS,PASS
TXN00042418,PASS,FAIL,PASS,PASS,PASS
TXN00026495,PASS,FAIL,FAIL,PASS,PASS
TXN00013362,PASS,PASS,FAIL,PASS,PASS
TXN00031815,PASS,PASS,FAIL,PASS,PASS
TXN00041673,PASS,PASS,FAIL,PASS,PASS
TXN00032815,PASS,PASS,FAIL,PASS,PASS
TXN00049274,PASS,PASS,FAIL,PASS,PASS
TXN00008203,PASS,PASS,FAIL,PASS,PASS
TXN00016081,PASS,FAIL,PASS,PASS,PASS
TXN00029834,PASS,FAIL,PASS,PASS,PASS
TXN00035695,PASS,FAIL,PASS,PASS,PASS
TXN00002509,PASS,FAIL,PASS,PASS,PASS
TXN00001464,PASS,FAIL,PASS,PASS,PASS
TXN00002305,PASS,FAIL,FAIL,PASS,PASS
TXN00035162,PASS,FAIL,PASS,PASS,PASS
TXN00020433,PASS,PASS,FAIL,PASS,PASS
TXN00002022,PASS,FAIL,PASS,PASS,PASS
TXN00043808,PASS,PASS,FAIL,PASS,PASS
TXN00017081,PASS,FAIL,PASS,PASS,PASS
TXN00037231,PASS,FAIL,PASS,PASS,PASS
TXN00024543,PASS,FAIL,PASS,PASS,PASS
TXN00019671,PASS,FAIL,PASS,PASS,PASS
TXN00049717,PASS,PASS,FAIL,PASS,PASS
TXN00049474,PASS,PASS,FAIL,PASS,PASS
TXN00026301,PASS,PASS,FAIL,PASS,PASS
TXN00027454,PASS,PASS,FAIL,PASS,PASS
TXN00048211,PASS,FAIL,PASS,PASS,PASS
TXN00032751,PASS,PASS,FAIL,PASS,PASS
TXN00030700,PASS,FAIL,PASS,PASS,PASS
TXN00011279,PASS,FAIL,PASS,PASS,PASS
TXN00013897,PASS,FAIL,PASS,PASS,PASS
TXN00023424,PASS,PASS,FAIL,PASS,PASS
TXN00041745,PASS,PASS,FAIL,PASS,PASS
TXN00027931,PASS,PASS,FAIL,PASS,PASS
TXN00019884,PASS,PASS,FAIL,PASS,PASS
TXN00010478,PASS,PASS,FAIL,PASS,PASS
TXN00010478,PASS,PASS,FAIL,PASS,PASS
TXN00024531,PASS,FAIL,PASS,PASS,PASS
TXN00035340,PASS,FAIL,PASS,PASS,PASS
TXN00011798,PASS,FAIL,PASS,PASS,PASS
TXN00011305,PASS,FAIL,PASS,PASS,PASS
TXN00042149,PASS,PASS,FAIL,PASS,PASS
TXN00047233,PASS,FAIL,PASS,PASS,PASS
TXN00028013,PASS,PASS,FAIL,PASS,PASS
TXN00050246,PASS,PASS,FAIL,PASS,PASS
TXN00034329,PASS,PASS,FAIL,PASS,PASS
TXN00016902,PASS,FAIL,PASS,PASS,PASS
TXN00022916,PASS,FAIL,PASS,PASS,PASS
TXN00035636,PASS,FAIL,PASS,PASS,PASS
TXN00013754,PASS,PASS,FAIL,PASS,PASS
TXN00038519,PASS,FAIL,PASS,PASS,PASS
TXN00015151,FAIL,PASS,PASS,PASS,PASS
TXN00006273,PASS,PASS,FAIL,PASS,PASS
TXN00028257,PASS,FAIL,PASS,PASS,PASS
TXN00016758,PASS,PASS,FAIL,PASS,PASS
TXN00048901,PASS,PASS,FAIL,PASS,PASS
TXN00035389,PASS,PASS,FAIL,PASS,PASS
TXN00020397,FAIL,PASS,PASS,PASS,PASS
TXN00039574,PASS,FAIL,PASS,PASS,PASS
TXN00044654,PASS,FAIL,PASS,PASS,PASS
TXN00016597,PASS,PASS,FAIL,PASS,PASS
TXN00040587,PASS,FAIL,PASS,PASS,PASS
TXN00003818,PASS,FAIL,PASS,PASS,PASS
TXN00028522,FAIL,PASS,PASS,PASS,PASS
TXN00029981,PASS,FAIL,PASS,PASS,PASS
TXN00005804,PASS,FAIL,PASS,PASS,PASS
TXN00012907,PASS,FAIL,PASS,PASS,PASS
TXN00014602,PASS,PASS,FAIL,PASS,PASS
TXN00022799,PASS,FAIL,PASS,PASS,PASS
TXN00009181,PASS,FAIL,PASS,PASS,PASS
TXN00032067,PASS,FAIL,PASS,PASS,PASS
TXN00045565,PASS,FAIL,PASS,PASS,PASS
TXN00001587,FAIL,PASS,PASS,PASS,PASS
TXN00028506,PASS,FAIL,FAIL,PASS,PASS
TXN00027087,PASS,PASS,FAIL,PASS,PASS
TXN00047549,PASS,FAIL,PASS,PASS,PASS
TXN00022471,PASS,PASS,FAIL,PASS,PASS
TXN00041251,PASS,FAIL,PASS,PASS,PASS
TXN00044892,PASS,FAIL,PASS,PASS,PASS
TXN00034519,PASS,PASS,FAIL,PASS,PASS
TXN00006101,PASS,PASS,FAIL,PASS,PASS
TXN00010918,PASS,PASS,FAIL,PASS,PASS
TXN00045436,PASS,PASS,FAIL,PASS,PASS
TXN00017647,PASS,PASS,FAIL,PASS,PASS
TXN00030124,PASS,PASS,FAIL,PASS,PASS
TXN00048003,PASS,PASS,FAIL,PASS,PASS
TXN00041552,PASS,PASS,FAIL,PASS,PASS
TXN00018737,FAIL,PASS,PASS,PASS,PASS
TXN00003506,PASS,PASS,FAIL,PASS,PASS
TXN00033985,PASS,FAIL,PASS,PASS,PASS
TXN00027475,PASS,PASS,FAIL,PASS,PASS
TXN00033092,PASS,PASS,FAIL,PASS,PASS
TXN00010617,PASS,FAIL,PASS,PASS,PASS
TXN00015210,PASS,FAIL,PASS,PASS,PASS
TXN00029363,PASS,PASS,FAIL,PASS,PASS
TXN00024188,PASS,PASS,FAIL,PASS,PASS
TXN00009117,PASS,PASS,FAIL,PASS,PASS
TXN00028006,PASS,FAIL,PASS,PASS,PASS
TXN00001451,PASS,FAIL,FAIL,PASS,PASS
TXN00049629,PASS,FAIL,PASS,PASS,PASS
TXN00019790,PASS,FAIL,PASS,PASS,PASS
TXN00016891,PASS,PASS,FAIL,PASS,PASS
TXN00011377,PASS,PASS,FAIL,PASS,PASS
TXN00040081,PASS,FAIL,PASS,PASS,PASS
TXN00004499,PASS,FAIL,PASS,PASS,PASS
TXN00043163,FAIL,PASS,PASS,PASS,PASS
TXN00042496,PASS,PASS,FAIL,PASS,PASS
TXN00001727,PASS,FAIL,PASS,PASS,PASS
TXN00020836,PASS,PASS,FAIL,PASS,PASS
TXN00043930,PASS,PASS,FAIL,PASS,PASS
TXN00012922,PASS,FAIL,PASS,PASS,PASS
TXN00046041,PASS,PASS,FAIL,PASS,PASS
TXN00025394,PASS,PASS,FAIL,PASS,PASS
TXN00032944,PASS,FAIL,FAIL,PASS,PASS
TXN00012778,PASS,FAIL,PASS,PASS,PASS
TXN00027565,PASS,PASS,FAIL,PASS,PASS
TXN00023454,PASS,PASS,FAIL,PASS,PASS
TXN00006225,PASS,FAIL,PASS,PASS,PASS
TXN00019940,PASS,PASS,FAIL,PASS,PASS
TXN00000636,PASS,PASS,FAIL,PASS,PASS
TXN00049473,PASS,FAIL,PASS,PASS,PASS
TXN00002387,PASS,PASS,FAIL,PASS,PASS
TXN00019872,PASS,PASS,FAIL,PASS,PASS
TXN00019872,PASS,PASS,FAIL,PASS,PASS
TXN00016746,PASS,FAIL,PASS,PASS,PASS
TXN00022981,PASS,FAIL,PASS,PASS,PASS
TXN00037530,PASS,FAIL,PASS,PASS,PASS
TXN00034587,PASS,PASS,FAIL,PASS,PASS
TXN00021596,PASS,FAIL,PASS,PASS,PASS
TXN00019181,PASS,FAIL,PASS,PASS,PASS
TXN00040259,PASS,PASS,FAIL,PASS,PASS
TXN00003520,PASS,FAIL,PASS,PASS,PASS
TXN00001202,PASS,FAIL,PASS,PASS,PASS
TXN00039512,PASS,FAIL,FAIL,PASS,PASS
TXN00003646,PASS,FAIL,PASS,PASS,PASS
TXN00005093,PASS,PASS,FAIL,PASS,PASS
TXN00005093,PASS,PASS,FAIL,PASS,PASS
TXN00029299,PASS,FAIL,PASS,PASS,PASS
TXN00014112,FAIL,PASS,PASS,PASS,PASS
TXN00024068,PASS,FAIL,PASS,PASS,PASS
TXN00045053,PASS,PASS,FAIL,PASS,PASS
TXN00029151,PASS,PASS,FAIL,PASS,PASS
TXN00033476,PASS,PASS,FAIL,PASS,PASS
TXN00018402,PASS,FAIL,PASS,PASS,PASS
TXN00005961,FAIL,PASS,PASS,PASS,PASS
TXN00042931,PASS,PASS,FAIL,PASS,PASS
TXN00006820,PASS,FAIL,PASS,PASS,PASS
TXN00041306,PASS,FAIL,PASS,PASS,PASS
TXN00021301,PASS,FAIL,PASS,PASS,PASS
TXN00019149,PASS,PASS,FAIL,PASS,PASS
TXN00011272,PASS,PASS,FAIL,PASS,PASS
TXN00003185,PASS,FAIL,PASS,PASS,PASS
TXN00010566,PASS,PASS,FAIL,PASS,PASS
TXN00025601,PASS,FAIL,PASS,PASS,PASS
TXN00034898,PASS,PASS,FAIL,PASS,PASS
TXN00026097,FAIL,PASS,PASS,PASS,PASS
TXN00014580,PASS,PASS,FAIL,PASS,PASS
TXN00011525,FAIL,PASS,PASS,PASS,PASS
TXN00004833,PASS,FAIL,PASS,PASS,PASS
TXN00008848,PASS,FAIL,PASS,PASS,PASS
TXN00044543,PASS,FAIL,PASS,PASS,PASS
TXN00022036,PASS,FAIL,PASS,PASS,PASS
TXN00046617,PASS,FAIL,PASS,PASS,PASS
TXN00015262,PASS,FAIL,PASS,PASS,PASS
TXN00015377,PASS,FAIL,PASS,PASS,PASS
TXN00045700,PASS,FAIL,PASS,PASS,PASS
TXN00045700,PASS,FAIL,PASS,PASS,PASS
TXN00034840,PASS,FAIL,PASS,PASS,PASS
TXN00000737,PASS,PASS,FAIL,PASS,PASS
TXN00036240,PASS,FAIL,PASS,PASS,PASS
TXN00029703,PASS,PASS,FAIL,PASS,PASS
TXN00032972,PASS,FAIL,PASS,PASS,PASS
TXN00029003,PASS,FAIL,PASS,PASS,PASS
TXN00034873,FAIL,PASS,PASS,PASS,PASS
TXN00027333,PASS,FAIL,PASS,PASS,PASS
TXN00014414,PASS,PASS,FAIL,PASS,PASS
TXN00045562,PASS,PASS,FAIL,PASS,PASS
TXN00029256,PASS,FAIL,PASS,PASS,PASS
TXN00016928,PASS,PASS,FAIL,PASS,PASS
TXN00007312,PASS,PASS,FAIL,PASS,PASS
TXN00022334,FAIL,PASS,PASS,PASS,PASS
TXN00002520,PASS,FAIL,PASS,PASS,PASS
TXN00025823,PASS,FAIL,PASS,PASS,PASS
TXN00044606,FAIL,PASS,PASS,PASS,PASS
TXN00021327,PASS,PASS,FAIL,PASS,PASS
TXN00046990,PASS,PASS,FAIL,PASS,PASS
TXN00015815,PASS,FAIL,PASS,PASS,PASS
TXN00013345,PASS,FAIL,PASS,PASS,PASS
TXN00016798,PASS,FAIL,PASS,PASS,PASS
TXN00031770,PASS,PASS,FAIL,PASS,PASS
TXN00009962,PASS,FAIL,PASS,PASS,PASS
TXN00013636,PASS,FAIL,PASS,PASS,PASS
TXN00030254,PASS,PASS,FAIL,PASS,PASS
TXN00006235,PASS,PASS,FAIL,PASS,PASS
TXN00002592,PASS,FAIL,PASS,PASS,PASS
TXN00048270,PASS,PASS,FAIL,PASS,PASS
TXN00007102,PASS,PASS,FAIL,PASS,PASS
TXN00047718,PASS,PASS,FAIL,PASS,PASS
TXN00046704,PASS,PASS,FAIL,PASS,PASS
TXN00015623,PASS,PASS,FAIL,PASS,PASS
TXN00016916,PASS,PASS,FAIL,PASS,PASS
TXN00039116,PASS,PASS,FAIL,PASS,PASS
TXN00000646,PASS,PASS,FAIL,PASS,PASS
TXN00033370,PASS,FAIL,PASS,PASS,PASS
TXN00016820,PASS,PASS,FAIL,PASS,PASS
TXN00039665,PASS,PASS,FAIL,PASS,PASS
TXN00042143,FAIL,PASS,PASS,PASS,PASS
TXN00050067,FAIL,PASS,PASS,PASS,PASS
TXN00038175,PASS,FAIL,PASS,PASS,PASS
TXN00006174,FAIL,PASS,PASS,PASS,PASS
TXN00025143,PASS,FAIL,PASS,PASS,PASS
TXN00032888,PASS,PASS,FAIL,PASS,PASS
TXN00031017,PASS,PASS,FAIL,PASS,PASS
TXN00009195,PASS,FAIL,PASS,PASS,PASS
TXN00043352,PASS,FAIL,PASS,PASS,PASS
TXN00036178,PASS,PASS,FAIL,PASS,PASS
TXN00049701,PASS,PASS,FAIL,PASS,PASS
TXN00008677,PASS,PASS,FAIL,PASS,PASS
TXN00036222,PASS,PASS,FAIL,PASS,PASS
TXN00010640,PASS,FAIL,PASS,PASS,PASS
TXN00021553,PASS,FAIL,PASS,PASS,PASS
TXN00023159,PASS,FAIL,PASS,PASS,PASS
TXN00021942,PASS,FAIL,PASS,PASS,PASS
TXN00008640,PASS,FAIL,PASS,PASS,PASS
TXN00006666,PASS,PASS,FAIL,PASS,PASS
TXN00013019,PASS,PASS,FAIL,PASS,PASS
TXN00041086,PASS,FAIL,PASS,PASS,PASS
TXN00024447,PASS,PASS,FAIL,PASS,PASS
TXN00001258,PASS,FAIL,PASS,PASS,PASS
TXN00044742,PASS,PASS,FAIL,PASS,PASS
TXN00042755,PASS,FAIL,PASS,PASS,PASS
TXN00034000,PASS,FAIL,PASS,PASS,PASS
TXN00019930,PASS,FAIL,PASS,PASS,PASS
TXN00038650,PASS,FAIL,PASS,PASS,PASS
TXN00037047,PASS,FAIL,PASS,PASS,PASS
TXN00014594,PASS,FAIL,PASS,PASS,PASS
TXN00003447,PASS,PASS,FAIL,PASS,PASS
TXN00035832,PASS,PASS,FAIL,PASS,PASS
TXN00047465,PASS,FAIL,PASS,PASS,PASS
TXN00019615,PASS,FAIL,FAIL,PASS,PASS
TXN00019161,FAIL,PASS,PASS,PASS,PASS
TXN00020875,PASS,PASS,FAIL,PASS,PASS
TXN00008936,PASS,FAIL,PASS,PASS,PASS
TXN00018655,PASS,FAIL,PASS,PASS,PASS
TXN00043611,PASS,PASS,FAIL,PASS,PASS
TXN00016749,PASS,PASS,FAIL,PASS,PASS
TXN00046799,PASS,PASS,FAIL,PASS,PASS
TXN00009344,PASS,FAIL,PASS,PASS,PASS
TXN00018465,PASS,PASS,FAIL,PASS,PASS
TXN00049594,PASS,FAIL,PASS,PASS,PASS
TXN00004350,PASS,FAIL,PASS,PASS,PASS
TXN00021275,PASS,FAIL,PASS,PASS,PASS
TXN00040190,PASS,PASS,FAIL,PASS,PASS
TXN00002702,PASS,FAIL,PASS,PASS,PASS
TXN00020807,PASS,PASS,FAIL,PASS,PASS
TXN00005254,PASS,FAIL,PASS,PASS,PASS
TXN00020280,PASS,FAIL,PASS,PASS,PASS
TXN00027948,PASS,FAIL,PASS,PASS,PASS
TXN00019967,PASS,PASS,FAIL,PASS,PASS
TXN00020301,PASS,FAIL,PASS,PASS,PASS
TXN00040203,PASS,PASS,FAIL,PASS,PASS
TXN00043272,PASS,PASS,FAIL,PASS,PASS
TXN00003779,PASS,FAIL,PASS,PASS,PASS
TXN00027623,FAIL,PASS,PASS,PASS,PASS
TXN00006995,PASS,FAIL,PASS,PASS,PASS
TXN00006995,PASS,FAIL,PASS,PASS,PASS
TXN00001479,PASS,PASS,FAIL,PASS,PASS
TXN00007705,FAIL,PASS,PASS,PASS,PASS
